problem_id,nudge_type,payoff,decision_cost,max_payoff
16372601444478562637,random,155.0,17.0,184.0
16372601444478562637,extreme,154.0,16.0,180.0
16372601444478562637,greedy,187.0,15.0,187.0
16372601444478562637,random,144.0,1.0,200.0
16372601444478562637,extreme,189.0,9.0,189.0
16372601444478562637,greedy,153.0,1.0,198.0
16372601444478562637,random,195.0,1.0,198.0
16372601444478562637,extreme,156.0,12.0,183.0
16372601444478562637,greedy,201.0,1.0,201.0
7361074280249704348,random,187.0,16.0,187.0
7361074280249704348,extreme,188.0,2.0,188.0
7361074280249704348,greedy,187.0,3.0,187.0
7361074280249704348,random,177.0,1.0,179.0
7361074280249704348,extreme,165.0,1.0,187.0
7361074280249704348,greedy,203.0,1.0,203.0
7361074280249704348,random,199.0,10.0,199.0
7361074280249704348,extreme,179.0,1.0,189.0
7361074280249704348,greedy,191.0,1.0,191.0
7361074280249704348,random,173.0,2.0,188.0
7361074280249704348,extreme,174.0,1.0,198.0
7361074280249704348,greedy,199.0,4.0,199.0
7361074280249704348,random,190.0,6.0,190.0
7361074280249704348,extreme,169.0,2.0,188.0
7361074280249704348,greedy,197.0,1.0,197.0
7361074280249704348,random,151.0,1.0,184.0
7361074280249704348,extreme,161.0,1.0,180.0
7361074280249704348,greedy,185.0,1.0,185.0
7361074280249704348,random,172.0,1.0,181.0
7361074280249704348,extreme,159.0,13.0,195.0
7361074280249704348,greedy,190.0,1.0,190.0
7361074280249704348,random,188.0,3.0,204.0
7361074280249704348,extreme,200.0,10.0,200.0
7361074280249704348,greedy,195.0,2.0,195.0
7361074280249704348,random,202.0,7.0,202.0
7361074280249704348,extreme,202.0,10.0,202.0
7361074280249704348,greedy,190.0,1.0,190.0
7361074280249704348,random,185.0,3.0,185.0
7361074280249704348,extreme,194.0,16.0,194.0
7361074280249704348,greedy,202.0,3.0,202.0
15509554474131307497,random,151.0,2.0,199.0
15509554474131307497,extreme,224.0,3.0,224.0
15509554474131307497,greedy,223.0,2.0,223.0
15509554474131307497,random,164.0,19.0,172.0
15509554474131307497,extreme,183.0,15.0,183.0
15509554474131307497,greedy,141.0,1.0,201.0
15509554474131307497,random,152.0,16.0,176.0
15509554474131307497,extreme,168.0,1.0,211.0
15509554474131307497,greedy,177.0,1.0,225.0
15509554474131307497,random,183.0,15.0,183.0
15509554474131307497,extreme,203.0,2.0,203.0
15509554474131307497,greedy,233.0,2.0,233.0
15509554474131307497,random,187.0,15.0,187.0
15509554474131307497,extreme,148.0,1.0,207.0
15509554474131307497,greedy,153.0,1.0,214.0
15509554474131307497,random,241.0,2.0,241.0
15509554474131307497,extreme,234.0,3.0,234.0
15509554474131307497,greedy,190.0,15.0,190.0
15509554474131307497,random,148.0,2.0,208.0
15509554474131307497,extreme,221.0,3.0,221.0
15509554474131307497,greedy,177.0,1.0,206.0
15509554474131307497,random,153.0,2.0,210.0
15509554474131307497,extreme,166.0,20.0,180.0
15509554474131307497,greedy,191.0,13.0,191.0
15509554474131307497,random,166.0,17.0,168.0
15509554474131307497,extreme,153.0,1.0,218.0
15509554474131307497,greedy,134.0,1.0,210.0
15509554474131307497,random,173.0,15.0,173.0
15509554474131307497,extreme,164.0,9.0,186.0
15509554474131307497,greedy,227.0,2.0,227.0
15265715834380459632,random,208.0,1.0,208.0
15265715834380459632,extreme,159.0,8.0,183.0
15265715834380459632,greedy,190.0,2.0,192.0
15265715834380459632,random,178.0,12.0,178.0
15265715834380459632,extreme,168.0,13.0,180.0
15265715834380459632,greedy,181.0,1.0,181.0
15265715834380459632,random,187.0,1.0,195.0
15265715834380459632,extreme,169.0,14.0,173.0
15265715834380459632,greedy,178.0,3.0,178.0
15265715834380459632,random,222.0,7.0,222.0
15265715834380459632,extreme,194.0,2.0,199.0
15265715834380459632,greedy,195.0,1.0,195.0
15265715834380459632,random,197.0,1.0,197.0
15265715834380459632,extreme,200.0,16.0,200.0
15265715834380459632,greedy,191.0,1.0,193.0
15265715834380459632,random,169.0,15.0,169.0
15265715834380459632,extreme,204.0,15.0,204.0
15265715834380459632,greedy,208.0,2.0,224.0
15265715834380459632,random,187.0,1.0,187.0
15265715834380459632,extreme,179.0,20.0,179.0
15265715834380459632,greedy,193.0,1.0,193.0
15265715834380459632,random,160.0,13.0,178.0
15265715834380459632,extreme,196.0,2.0,196.0
15265715834380459632,greedy,197.0,1.0,197.0
15265715834380459632,random,209.0,1.0,209.0
15265715834380459632,extreme,158.0,12.0,174.0
15265715834380459632,greedy,183.0,3.0,183.0
15265715834380459632,random,184.0,1.0,184.0
15265715834380459632,extreme,180.0,4.0,182.0
15265715834380459632,greedy,194.0,1.0,194.0
17399513684171495423,random,174.0,6.0,174.0
17399513684171495423,extreme,163.0,11.0,163.0
17399513684171495423,greedy,173.0,9.0,212.0
17399513684171495423,random,164.0,6.0,164.0
17399513684171495423,extreme,184.0,11.0,184.0
17399513684171495423,greedy,152.0,18.0,152.0
17399513684171495423,random,155.0,13.0,160.0
17399513684171495423,extreme,158.0,9.0,162.0
17399513684171495423,greedy,156.0,4.0,156.0
17399513684171495423,random,160.0,11.0,167.0
17399513684171495423,extreme,186.0,9.0,186.0
17399513684171495423,greedy,181.0,1.0,181.0
17399513684171495423,random,177.0,7.0,177.0
17399513684171495423,extreme,182.0,1.0,182.0
17399513684171495423,greedy,154.0,4.0,158.0
17399513684171495423,random,164.0,7.0,164.0
17399513684171495423,extreme,185.0,1.0,185.0
17399513684171495423,greedy,164.0,1.0,164.0
17399513684171495423,random,166.0,11.0,166.0
17399513684171495423,extreme,152.0,1.0,157.0
17399513684171495423,greedy,193.0,4.0,193.0
17399513684171495423,random,166.0,6.0,166.0
17399513684171495423,extreme,183.0,4.0,183.0
17399513684171495423,greedy,172.0,1.0,172.0
17399513684171495423,random,170.0,6.0,170.0
17399513684171495423,extreme,158.0,1.0,185.0
17399513684171495423,greedy,128.0,4.0,160.0
17399513684171495423,random,142.0,16.0,159.0
17399513684171495423,extreme,167.0,4.0,167.0
17399513684171495423,greedy,171.0,15.0,171.0
6383676202672848451,random,158.0,11.0,195.0
6383676202672848451,extreme,187.0,15.0,187.0
6383676202672848451,greedy,205.0,1.0,205.0
6383676202672848451,random,183.0,8.0,203.0
6383676202672848451,extreme,199.0,3.0,199.0
6383676202672848451,greedy,191.0,2.0,191.0
6383676202672848451,random,195.0,7.0,195.0
6383676202672848451,extreme,165.0,19.0,165.0
6383676202672848451,greedy,203.0,1.0,203.0
6383676202672848451,random,192.0,5.0,210.0
6383676202672848451,extreme,207.0,2.0,207.0
6383676202672848451,greedy,191.0,2.0,191.0
6383676202672848451,random,199.0,7.0,199.0
6383676202672848451,extreme,204.0,2.0,204.0
6383676202672848451,greedy,192.0,3.0,192.0
6383676202672848451,random,178.0,18.0,180.0
6383676202672848451,extreme,183.0,17.0,184.0
6383676202672848451,greedy,226.0,1.0,226.0
6383676202672848451,random,154.0,9.0,203.0
6383676202672848451,extreme,209.0,2.0,209.0
6383676202672848451,greedy,227.0,1.0,227.0
6383676202672848451,random,179.0,6.0,227.0
6383676202672848451,extreme,179.0,7.0,184.0
6383676202672848451,greedy,176.0,2.0,181.0
6383676202672848451,random,181.0,8.0,207.0
6383676202672848451,extreme,185.0,7.0,185.0
6383676202672848451,greedy,175.0,14.0,175.0
6383676202672848451,random,172.0,11.0,191.0
6383676202672848451,extreme,212.0,7.0,212.0
6383676202672848451,greedy,200.0,2.0,200.0
16183136996226765739,random,192.0,18.0,192.0
16183136996226765739,extreme,195.0,1.0,200.0
16183136996226765739,greedy,186.0,1.0,186.0
16183136996226765739,random,189.0,3.0,200.0
16183136996226765739,extreme,159.0,7.0,183.0
16183136996226765739,greedy,154.0,20.0,178.0
16183136996226765739,random,197.0,10.0,197.0
16183136996226765739,extreme,164.0,2.0,202.0
16183136996226765739,greedy,198.0,1.0,200.0
16183136996226765739,random,161.0,14.0,176.0
16183136996226765739,extreme,142.0,2.0,192.0
16183136996226765739,greedy,181.0,1.0,181.0
16183136996226765739,random,220.0,3.0,220.0
16183136996226765739,extreme,207.0,1.0,207.0
16183136996226765739,greedy,165.0,13.0,179.0
16183136996226765739,random,153.0,20.0,174.0
16183136996226765739,extreme,155.0,3.0,187.0
16183136996226765739,greedy,207.0,3.0,207.0
16183136996226765739,random,130.0,4.0,190.0
16183136996226765739,extreme,165.0,19.0,165.0
16183136996226765739,greedy,159.0,15.0,167.0
16183136996226765739,random,199.0,4.0,199.0
16183136996226765739,extreme,177.0,2.0,206.0
16183136996226765739,greedy,168.0,1.0,189.0
16183136996226765739,random,160.0,12.0,167.0
16183136996226765739,extreme,196.0,2.0,218.0
16183136996226765739,greedy,167.0,1.0,188.0
16183136996226765739,random,193.0,13.0,193.0
16183136996226765739,extreme,181.0,18.0,181.0
16183136996226765739,greedy,213.0,3.0,213.0
13147699238945366327,random,149.0,10.0,172.0
13147699238945366327,extreme,163.0,1.0,163.0
13147699238945366327,greedy,200.0,1.0,200.0
13147699238945366327,random,182.0,4.0,182.0
13147699238945366327,extreme,148.0,16.0,181.0
13147699238945366327,greedy,155.0,13.0,172.0
13147699238945366327,random,193.0,2.0,193.0
13147699238945366327,extreme,170.0,1.0,170.0
13147699238945366327,greedy,193.0,1.0,193.0
13147699238945366327,random,166.0,5.0,168.0
13147699238945366327,extreme,186.0,13.0,186.0
13147699238945366327,greedy,178.0,1.0,178.0
13147699238945366327,random,202.0,2.0,202.0
13147699238945366327,extreme,148.0,2.0,162.0
13147699238945366327,greedy,180.0,2.0,180.0
13147699238945366327,random,206.0,1.0,206.0
13147699238945366327,extreme,186.0,1.0,186.0
13147699238945366327,greedy,145.0,14.0,162.0
13147699238945366327,random,216.0,1.0,216.0
13147699238945366327,extreme,183.0,6.0,183.0
13147699238945366327,greedy,171.0,12.0,171.0
13147699238945366327,random,162.0,20.0,164.0
13147699238945366327,extreme,183.0,6.0,183.0
13147699238945366327,greedy,178.0,3.0,178.0
13147699238945366327,random,173.0,13.0,173.0
13147699238945366327,extreme,173.0,13.0,173.0
13147699238945366327,greedy,184.0,1.0,184.0
13147699238945366327,random,178.0,10.0,178.0
13147699238945366327,extreme,134.0,3.0,176.0
13147699238945366327,greedy,179.0,11.0,179.0
436518224839352930,random,166.0,4.0,193.0
436518224839352930,extreme,175.0,1.0,186.0
436518224839352930,greedy,186.0,2.0,202.0
436518224839352930,random,159.0,4.0,173.0
436518224839352930,extreme,170.0,18.0,170.0
436518224839352930,greedy,149.0,18.0,156.0
436518224839352930,random,177.0,2.0,177.0
436518224839352930,extreme,169.0,1.0,190.0
436518224839352930,greedy,173.0,18.0,173.0
436518224839352930,random,203.0,12.0,226.0
436518224839352930,extreme,165.0,4.0,201.0
436518224839352930,greedy,195.0,1.0,195.0
436518224839352930,random,171.0,11.0,173.0
436518224839352930,extreme,189.0,1.0,202.0
436518224839352930,greedy,171.0,16.0,171.0
436518224839352930,random,184.0,12.0,213.0
436518224839352930,extreme,197.0,1.0,197.0
436518224839352930,greedy,184.0,6.0,184.0
436518224839352930,random,182.0,1.0,182.0
436518224839352930,extreme,154.0,4.0,183.0
436518224839352930,greedy,216.0,1.0,216.0
436518224839352930,random,209.0,12.0,233.0
436518224839352930,extreme,178.0,13.0,178.0
436518224839352930,greedy,195.0,3.0,195.0
436518224839352930,random,224.0,12.0,245.0
436518224839352930,extreme,166.0,16.0,193.0
436518224839352930,greedy,220.0,1.0,220.0
436518224839352930,random,193.0,11.0,193.0
436518224839352930,extreme,204.0,1.0,209.0
436518224839352930,greedy,167.0,4.0,174.0
1410715349178200482,random,164.0,3.0,164.0
1410715349178200482,extreme,153.0,2.0,153.0
1410715349178200482,greedy,185.0,3.0,185.0
1410715349178200482,random,167.0,20.0,167.0
1410715349178200482,extreme,158.0,4.0,161.0
1410715349178200482,greedy,161.0,11.0,161.0
1410715349178200482,random,153.0,2.0,153.0
1410715349178200482,extreme,164.0,6.0,164.0
1410715349178200482,greedy,179.0,2.0,179.0
1410715349178200482,random,169.0,15.0,169.0
1410715349178200482,extreme,149.0,6.0,162.0
1410715349178200482,greedy,168.0,1.0,168.0
1410715349178200482,random,160.0,3.0,160.0
1410715349178200482,extreme,154.0,15.0,157.0
1410715349178200482,greedy,159.0,2.0,159.0
1410715349178200482,random,152.0,11.0,172.0
1410715349178200482,extreme,151.0,9.0,160.0
1410715349178200482,greedy,160.0,8.0,160.0
1410715349178200482,random,164.0,2.0,164.0
1410715349178200482,extreme,188.0,6.0,188.0
1410715349178200482,greedy,149.0,4.0,167.0
1410715349178200482,random,175.0,2.0,175.0
1410715349178200482,extreme,162.0,4.0,162.0
1410715349178200482,greedy,173.0,1.0,173.0
1410715349178200482,random,191.0,7.0,191.0
1410715349178200482,extreme,148.0,4.0,149.0
1410715349178200482,greedy,136.0,13.0,153.0
1410715349178200482,random,168.0,7.0,168.0
1410715349178200482,extreme,194.0,6.0,194.0
1410715349178200482,greedy,173.0,1.0,173.0
14028445900079430077,random,181.0,13.0,181.0
14028445900079430077,extreme,138.0,2.0,148.0
14028445900079430077,greedy,142.0,4.0,149.0
14028445900079430077,random,135.0,9.0,143.0
14028445900079430077,extreme,183.0,6.0,183.0
14028445900079430077,greedy,174.0,3.0,174.0
14028445900079430077,random,159.0,1.0,159.0
14028445900079430077,extreme,161.0,6.0,161.0
14028445900079430077,greedy,133.0,4.0,156.0
14028445900079430077,random,140.0,6.0,153.0
14028445900079430077,extreme,164.0,15.0,164.0
14028445900079430077,greedy,199.0,3.0,199.0
14028445900079430077,random,175.0,7.0,175.0
14028445900079430077,extreme,186.0,15.0,186.0
14028445900079430077,greedy,166.0,15.0,166.0
14028445900079430077,random,184.0,13.0,184.0
14028445900079430077,extreme,166.0,2.0,173.0
14028445900079430077,greedy,146.0,15.0,153.0
14028445900079430077,random,166.0,13.0,166.0
14028445900079430077,extreme,137.0,9.0,165.0
14028445900079430077,greedy,192.0,15.0,192.0
14028445900079430077,random,165.0,13.0,165.0
14028445900079430077,extreme,169.0,11.0,169.0
14028445900079430077,greedy,163.0,15.0,163.0
14028445900079430077,random,162.0,1.0,176.0
14028445900079430077,extreme,176.0,2.0,176.0
14028445900079430077,greedy,180.0,1.0,180.0
14028445900079430077,random,159.0,11.0,159.0
14028445900079430077,extreme,176.0,12.0,176.0
14028445900079430077,greedy,171.0,13.0,171.0
13032635356344997351,random,155.0,11.0,157.0
13032635356344997351,extreme,153.0,17.0,157.0
13032635356344997351,greedy,167.0,3.0,167.0
13032635356344997351,random,149.0,11.0,149.0
13032635356344997351,extreme,156.0,14.0,156.0
13032635356344997351,greedy,156.0,13.0,156.0
13032635356344997351,random,177.0,6.0,192.0
13032635356344997351,extreme,192.0,3.0,192.0
13032635356344997351,greedy,176.0,2.0,176.0
13032635356344997351,random,144.0,5.0,162.0
13032635356344997351,extreme,159.0,7.0,172.0
13032635356344997351,greedy,175.0,3.0,175.0
13032635356344997351,random,164.0,11.0,164.0
13032635356344997351,extreme,163.0,6.0,165.0
13032635356344997351,greedy,169.0,14.0,169.0
13032635356344997351,random,157.0,23.0,157.0
13032635356344997351,extreme,156.0,14.0,156.0
13032635356344997351,greedy,169.0,2.0,170.0
13032635356344997351,random,165.0,13.0,165.0
13032635356344997351,extreme,157.0,13.0,160.0
13032635356344997351,greedy,168.0,13.0,168.0
13032635356344997351,random,165.0,15.0,165.0
13032635356344997351,extreme,172.0,3.0,172.0
13032635356344997351,greedy,161.0,13.0,161.0
13032635356344997351,random,190.0,2.0,190.0
13032635356344997351,extreme,141.0,6.0,181.0
13032635356344997351,greedy,178.0,2.0,179.0
13032635356344997351,random,176.0,2.0,181.0
13032635356344997351,extreme,158.0,13.0,158.0
13032635356344997351,greedy,166.0,3.0,166.0
3494131955680876100,random,175.0,13.0,175.0
3494131955680876100,extreme,168.0,2.0,173.0
3494131955680876100,greedy,188.0,2.0,188.0
3494131955680876100,random,171.0,9.0,171.0
3494131955680876100,extreme,167.0,2.0,168.0
3494131955680876100,greedy,175.0,10.0,175.0
3494131955680876100,random,175.0,13.0,175.0
3494131955680876100,extreme,174.0,2.0,175.0
3494131955680876100,greedy,179.0,14.0,179.0
3494131955680876100,random,182.0,8.0,182.0
3494131955680876100,extreme,174.0,13.0,174.0
3494131955680876100,greedy,163.0,2.0,178.0
3494131955680876100,random,176.0,12.0,177.0
3494131955680876100,extreme,182.0,2.0,182.0
3494131955680876100,greedy,173.0,10.0,173.0
3494131955680876100,random,176.0,4.0,176.0
3494131955680876100,extreme,181.0,2.0,181.0
3494131955680876100,greedy,172.0,2.0,172.0
3494131955680876100,random,178.0,14.0,178.0
3494131955680876100,extreme,164.0,1.0,177.0
3494131955680876100,greedy,179.0,13.0,179.0
3494131955680876100,random,177.0,18.0,177.0
3494131955680876100,extreme,185.0,2.0,185.0
3494131955680876100,greedy,172.0,10.0,176.0
3494131955680876100,random,177.0,13.0,177.0
3494131955680876100,extreme,180.0,2.0,180.0
3494131955680876100,greedy,189.0,2.0,189.0
3494131955680876100,random,171.0,12.0,171.0
3494131955680876100,extreme,172.0,2.0,174.0
3494131955680876100,greedy,177.0,13.0,177.0
9842652966271418040,random,163.0,4.0,163.0
9842652966271418040,extreme,185.0,2.0,185.0
9842652966271418040,greedy,154.0,10.0,154.0
9842652966271418040,random,158.0,18.0,158.0
9842652966271418040,extreme,191.0,2.0,191.0
9842652966271418040,greedy,163.0,3.0,163.0
9842652966271418040,random,151.0,3.0,182.0
9842652966271418040,extreme,184.0,8.0,184.0
9842652966271418040,greedy,193.0,1.0,193.0
9842652966271418040,random,179.0,8.0,179.0
9842652966271418040,extreme,173.0,16.0,173.0
9842652966271418040,greedy,134.0,8.0,165.0
9842652966271418040,random,164.0,3.0,173.0
9842652966271418040,extreme,195.0,2.0,195.0
9842652966271418040,greedy,160.0,22.0,160.0
9842652966271418040,random,204.0,8.0,204.0
9842652966271418040,extreme,144.0,3.0,170.0
9842652966271418040,greedy,148.0,10.0,158.0
9842652966271418040,random,161.0,8.0,161.0
9842652966271418040,extreme,155.0,8.0,165.0
9842652966271418040,greedy,124.0,17.0,158.0
9842652966271418040,random,187.0,15.0,187.0
9842652966271418040,extreme,187.0,2.0,187.0
9842652966271418040,greedy,160.0,8.0,176.0
9842652966271418040,random,202.0,8.0,202.0
9842652966271418040,extreme,184.0,2.0,184.0
9842652966271418040,greedy,177.0,1.0,177.0
9842652966271418040,random,150.0,3.0,178.0
9842652966271418040,extreme,156.0,3.0,169.0
9842652966271418040,greedy,183.0,2.0,183.0
769443712575878348,random,161.0,10.0,169.0
769443712575878348,extreme,175.0,14.0,175.0
769443712575878348,greedy,191.0,1.0,191.0
769443712575878348,random,186.0,3.0,186.0
769443712575878348,extreme,174.0,14.0,174.0
769443712575878348,greedy,163.0,1.0,167.0
769443712575878348,random,170.0,2.0,170.0
769443712575878348,extreme,172.0,1.0,172.0
769443712575878348,greedy,170.0,3.0,178.0
769443712575878348,random,171.0,12.0,171.0
769443712575878348,extreme,165.0,1.0,176.0
769443712575878348,greedy,164.0,11.0,164.0
769443712575878348,random,183.0,1.0,183.0
769443712575878348,extreme,163.0,1.0,174.0
769443712575878348,greedy,166.0,16.0,166.0
769443712575878348,random,176.0,13.0,176.0
769443712575878348,extreme,177.0,14.0,177.0
769443712575878348,greedy,177.0,14.0,177.0
769443712575878348,random,178.0,12.0,178.0
769443712575878348,extreme,160.0,1.0,162.0
769443712575878348,greedy,171.0,8.0,171.0
769443712575878348,random,165.0,2.0,169.0
769443712575878348,extreme,179.0,12.0,179.0
769443712575878348,greedy,187.0,3.0,187.0
769443712575878348,random,152.0,9.0,166.0
769443712575878348,extreme,180.0,1.0,180.0
769443712575878348,greedy,177.0,14.0,177.0
769443712575878348,random,182.0,13.0,182.0
769443712575878348,extreme,178.0,1.0,178.0
769443712575878348,greedy,171.0,10.0,171.0
10120853294230046450,random,186.0,7.0,186.0
10120853294230046450,extreme,193.0,5.0,193.0
